"homeInjuries","visitingInjuries","homeWLP","visitingWLP","homeDiff","visitingDiff","homeLast8WLP","visitingLast8WLP","visitingWLPAsVisitor","homeWLPAsHome","winningTeam"
0.01,1,0.39285714285714285,0.5333333333333333,-4.75,-0.5999999999999943,0.25,0.375,0.5714285714285714,0.4666666666666667,"HOME"
1,2,0.6875,0.7777777777777778,4.1875,9.833333333333343,0.625,0.875,0.7142857142857143,0.875,"VISITING"
1,0.01,0.5333333333333333,0.47058823529411764,2.4000000000000057,-1.058823529411768,0.5,0.625,0.36363636363636365,0.5555555555555556,"VISITING"
0.01,0.01,0.5,0.47058823529411764,1.0625,3.764705882352942,0.5,0.5,0.2,0.6666666666666666,"HOME"
1,0.01,0.07142857142857142,0.8,-8.357142857142847,5.066666666666663,0.125,0.875,0.5714285714285714,0.14285714285714285,"HOME"
1,0.01,0.8,0.3888888888888889,7.933333333333337,-4.277777777777786,0.75,0.375,0.2,0.8888888888888888,"HOME"
1,0.01,0.5882352941176471,0.4666666666666667,-0.8235294117646959,-0.13333333333332575,0.625,0.25,0.375,0.6,"VISITING"
1,1,0.6428571428571429,0.5,2.714285714285708,0,0.75,0.625,0.3333333333333333,0.625,"HOME"
3,0.01,0.5294117647058824,0.5,-0.470588235294116,0.9375,0.5,0.375,0.4444444444444444,0.5555555555555556,"HOME"
0.01,1,0.41379310344827586,0.75,-3.8620689655172526,8.1875,0.25,0.625,0.5555555555555556,0.5,"VISITING"
2,1,0.2222222222222222,0.5,-5.277777777777786,2,0.25,0.375,0.5,0.3333333333333333,"VISITING"
1,2,0.6470588235294118,0.47058823529411764,5.705882352941174,-1.235294117647058,0.5,0.375,0.25,0.7,"HOME"
0.01,1,0.3157894736842105,0.5882352941176471,-2.8421052631578902,-0.4117647058823479,0.5,0.625,0.5,0.625,"VISITING"
0.01,0.01,0.5,0.4444444444444444,-0.7777777777777857,-3.666666666666657,0.625,0.375,0.36363636363636365,0.6666666666666666,"HOME"
0.01,0.01,0.4,0.4444444444444444,-3.799999999999997,3.444444444444443,0.25,0.375,0.16666666666666666,0.47058823529411764,"VISITING"
0.01,1,0.47368421052631576,0.4117647058823529,-0.10526315789473983,-3.588235294117638,0.5,0.5,0.375,0.8571428571428571,"HOME"
0.01,2,0.25,0.2222222222222222,-6.9375,-4.888888888888886,0.25,0.125,0.09090909090909091,0.4,"HOME"
2,1,0.7777777777777778,0.5,6.611111111111114,-1.875,0.75,0.25,0.5,0.7142857142857143,"HOME"
0.01,0.01,0.3684210526315789,0.4444444444444444,-4.578947368421055,-2.3888888888889,0.375,0.375,0.2222222222222222,0.625,"VISITING"
1,1,0.75,0.7647058823529411,4.5,7.82352941176471,0.75,0.625,0.6,1,"VISITING"
2,0.01,0.6666666666666666,0.13333333333333333,2.799999999999997,-7.533333333333331,0.875,0.25,0,0.6666666666666666,"HOME"
1,2,0.5555555555555556,0.5555555555555556,-1.7222222222222285,0.11111111111110006,0.5,0.5,0.5,0.5454545454545454,"HOME"
1,1,0.6470588235294118,0.6111111111111112,3.588235294117652,0,0.625,0.75,0.5555555555555556,0.7777777777777778,"VISITING"
1,0.01,0.47058823529411764,0.3870967741935484,-2.411764705882362,-4.193548387096769,0.25,0.25,0.3076923076923077,0.5,"HOME"
0.01,1,0.3,0.5294117647058824,-3.049999999999997,2.47058823529413,0.5,0.5,0.5714285714285714,0.5555555555555556,"VISITING"
0.01,2,0.47058823529411764,0.21052631578947367,0.29411764705882604,-5.526315789473685,0.375,0.125,0.16666666666666666,0.5714285714285714,"HOME"
0.01,1,0.5263157894736842,0.47368421052631576,-0.3684210526315752,-0.21052631578947967,0.75,0.5,0.3076923076923077,0.7142857142857143,"VISITING"
2,0.01,0.7894736842105263,0.5294117647058824,6.8421052631579045,1.1176470588235219,0.875,0.625,0.2857142857142857,0.75,"HOME"
2,0.01,0.7894736842105263,0.47368421052631576,9.631578947368425,4.10526315789474,0.875,0.375,0.2857142857142857,0.8181818181818182,"HOME"
0.01,2,0.5,0.21052631578947367,0.20000000000000284,-5,0.5,0.125,0.08333333333333333,0.875,"HOME"
0.01,1,0.29411764705882354,0.3888888888888889,-6.117647058823522,-3.7222222222222285,0.375,0.5,0.3333333333333333,0.45454545454545453,"HOME"
0.01,1,0.375,0.8125,-4.53125,8.0625,0.125,0.75,0.6666666666666666,0.4444444444444444,"VISITING"
1,1,0.8235294117647058,0.6875,8,3.1875,0.75,0.875,0.6666666666666666,0.9,"VISITING"
2,1,0.5263157894736842,0.5789473684210527,0.05263157894736992,-1.5789473684210549,0.5,0.5,0.5714285714285714,0.6,"HOME"
0.01,2,0.36363636363636365,0.8,-4.606060606060595,7.6000000000000085,0.125,0.875,0.8181818181818182,0.42105263157894735,"VISITING"
1,1,0.5555555555555556,0.7777777777777778,2.555555555555557,8.5,0.625,0.75,0.6363636363636364,0.5,"HOME"
1,0.01,0.2,0.2857142857142857,-6.1499999999999915,-3.095238095238102,0.125,0.375,0.09090909090909091,0.2857142857142857,"VISITING"
1,1,0.5,0.47368421052631576,-0.1666666666666714,-2.10526315789474,0.625,0.375,0.3,0.7,"VISITING"
0.01,1,0.125,0.631578947368421,-7.625,0.3684210526315752,0.25,0.75,0.6,0.25,"VISITING"
1,0.01,0.6666666666666666,0.35,6.611111111111114,-4.5,0.5,0.25,0.18181818181818182,0.7272727272727273,"HOME"
0.01,0.01,0.42105263157894735,0.3333333333333333,-3.8421052631579045,-5.2777777777777715,0.375,0.5,0,0.5714285714285714,"VISITING"
0.01,0.01,0.7058823529411765,0.35294117647058826,3.058823529411754,-5.352941176470594,0.75,0.125,0.2857142857142857,0.8888888888888888,"HOME"
1,1,0.6111111111111112,0.5,3,-1.4444444444444429,0.625,0.375,0.4444444444444444,0.7,"VISITING"
1,1,0.7368421052631579,0.5,7.631578947368411,-0.04999999999999716,0.75,0.5,0.35714285714285715,1,"HOME"
2,0.01,0.8,0.5,9.450000000000003,-0.5,0.875,0.625,0.4166666666666667,0.8333333333333334,"HOME"
1,2,0.6842105263157895,0.2,7.2105263157894655,-6.349999999999994,0.625,0.125,0.07692307692307693,0.75,"HOME"
0.01,0.01,0.45,0.5238095238095238,3.6000000000000085,1.7142857142857082,0.375,0.5,0.25,0.5833333333333334,"VISITING"
0.01,1,0.3333333333333333,0.3684210526315789,-5.142857142857139,-4,0.125,0.375,0.3,0.5555555555555556,"VISITING"
0.01,1,0.7222222222222222,0.7058823529411765,3.7777777777777715,3.588235294117638,0.75,0.875,0.7142857142857143,0.9,"HOME"
1,1,0.34285714285714286,0.65,-5.657142857142844,0.5499999999999972,0.125,0.75,0.6363636363636364,0.4,"VISITING"
0.01,0.01,0.5,0.3684210526315789,-1.6499999999999915,-4,0.5,0.5,0.14285714285714285,0.6666666666666666,"HOME"
1,0.01,0.55,0.3181818181818182,-2.1500000000000057,-2.636363636363626,0.5,0.5,0.16666666666666666,0.5833333333333334,"HOME"
0.01,2,0.47368421052631576,0.8095238095238095,-0.526315789473685,8.666666666666671,0.625,0.875,0.8333333333333334,0.6363636363636364,"VISITING"
0.01,2,0.4,0.19047619047619047,-4.599999999999994,-6.952380952380949,0.25,0.125,0.07142857142857142,0.5,"HOME"
1,1,0.5789473684210527,0.75,2.368421052631575,7.549999999999997,0.5,0.75,0.5833333333333334,0.6363636363636364,"VISITING"
1,1,0.5789473684210527,0.7,2.8421052631579045,7.799999999999997,0.75,0.75,0.5714285714285714,0.5454545454545454,"VISITING"
3,0.01,0.19047619047619047,0.42857142857142855,-6.19047619047619,3.095238095238102,0.125,0.375,0.25,0.25,"HOME"
0.01,1,0.30434782608695654,0.47619047619047616,-2.826086956521749,-0.3333333333333286,0.375,0.375,0.3333333333333333,0.5,"VISITING"
1,0.01,0.3333333333333333,0.11764705882352941,-5.722222222222214,-7.411764705882348,0.125,0.25,0,0.38095238095238093,"VISITING"
1,1,0.4,0.6666666666666666,-3.3999999999999915,2.8888888888888857,0.375,0.75,0.625,0.4444444444444444,"VISITING"
2,1,0.55,0.5238095238095238,0.6999999999999886,-0.4761904761904674,0.625,0.5,0.36363636363636365,0.6363636363636364,"HOME"
0.01,1,0.18181818181818182,0.55,-7.454545454545453,2.1000000000000085,0.125,0.375,0.5,0.42857142857142855,"VISITING"
0.01,1,0.32432432432432434,0.7142857142857143,-5.756756756756744,7.666666666666657,0,0.875,0.625,0.36363636363636365,"VISITING"
1,1,0.5714285714285714,0.55,-1.7142857142857082,2.4499999999999886,0.625,0.625,0.625,0.6153846153846154,"VISITING"
0.01,2,0.47619047619047616,0.22727272727272727,-1,-5.63636363636364,0.5,0.25,0.15384615384615385,0.625,"HOME"
0.01,1,0.5,0.5,1.2777777777777857,0,0.5,0.375,0.375,0.625,"HOME"
0.01,1,0.7368421052631579,0.6666666666666666,4.05263157894737,0.9047619047619122,0.75,0.875,0.6666666666666666,0.9090909090909091,"VISITING"
0.01,0.01,0.45,0.16666666666666666,-0.9000000000000057,-6.611111111111114,0.5,0.375,0.1111111111111111,0.5833333333333334,"HOME"
0.01,1,0.5454545454545454,0.8181818181818182,1.9545454545454533,8.63636363636364,0.625,0.875,0.8461538461538461,0.8888888888888888,"HOME"
1,0.01,0.5263157894736842,0.35,-0.8947368421052744,-4.950000000000003,0.5,0.5,0.125,0.5555555555555556,"HOME"
0.01,1,0.3181818181818182,0.7777777777777778,-5.2727272727272805,7,0.125,0.75,0.7142857142857143,0.5,"HOME"
3,0.01,0.8095238095238095,0,9.523809523809533,-19.33333333333333,1,0,0,0.8461538461538461,"HOME"
1,0.01,0.6842105263157895,0.3157894736842105,3.05263157894737,-5.763157894736835,0.75,0,0.26666666666666666,0.7,"HOME"
1,0.01,0.7619047619047619,0.4090909090909091,7.333333333333329,2.681818181818187,0.875,0.25,0.2222222222222222,1,"HOME"
0.01,1,0.42857142857142855,0.782608695652174,-3.5238095238095326,8.130434782608702,0.375,0.75,0.7857142857142857,0.5555555555555556,"HOME"
0.01,2,0.47619047619047616,0.5714285714285714,-0.5714285714285694,0.7619047619047734,0.5,0.625,0.4444444444444444,0.6153846153846154,"HOME"
1,0.01,0.5714285714285714,0.2916666666666667,2.285714285714292,-3,0.375,0.25,0.15384615384615385,0.5833333333333334,"HOME"
2,1,0.21739130434782608,0.55,-6.043478260869563,-0.19999999999998863,0.25,0.5,0.5,0.3333333333333333,"VISITING"
1,1,0.17391304347826086,0.5,-7.391304347826079,-0.5454545454545467,0.125,0.5,0.3333333333333333,0.375,"HOME"
1,1,0.4782608695652174,0.7368421052631579,-0.13043478260870245,6.526315789473685,0.375,0.625,0.625,0.8333333333333334,"HOME"
1,1,0.38095238095238093,0.6818181818181818,-3.5238095238095326,0.9545454545454533,0.375,0.875,0.6923076923076923,0.4,"HOME"
0.01,1,0.5,0.5454545454545454,-0.27272727272726627,-1.9545454545454533,0.625,0.5,0.5,0.6666666666666666,"HOME"
0.01,0.01,0.15789473684210525,0.391304347826087,-6.578947368421055,2.173913043478265,0.375,0.25,0.2,0.2222222222222222,"VISITING"
0.01,0.01,0.34782608695652173,0.5652173913043478,-4.956521739130423,2,0.125,0.625,0.3076923076923077,0.5454545454545454,"HOME"
3,0.01,0.8181818181818182,0.3333333333333333,9.272727272727266,-5.333333333333329,1,0.375,0.1111111111111111,0.8571428571428571,"HOME"
0.01,0.01,0.3076923076923077,0.5263157894736842,-6.205128205128204,1.3684210526315752,0,0.625,0.4,0.34782608695652173,"VISITING"
1,1,0.7,0.6521739130434783,4.050000000000011,0.30434782608696764,0.75,0.75,0.6428571428571429,0.7272727272727273,"VISITING"
2,2,0.75,0.5454545454545454,7.458333333333329,0.18181818181817277,0.625,0.5,0.4,0.7777777777777778,"HOME"
1,1,0.5714285714285714,0.5909090909090909,2.666666666666657,2.2727272727272805,0.75,0.375,0.5555555555555556,0.5,"HOME"
0.01,1,0.3,0.4090909090909091,-6.325000000000003,-2.7272727272727337,0,0.5,0.36363636363636365,0.3333333333333333,"VISITING"
1,1,0.7727272727272727,0.20833333333333334,7.409090909090921,-5.958333333333329,0.875,0.125,0.14285714285714285,1,"HOME"
0.01,1,0.55,0.4782608695652174,1.8500000000000085,-1.4347826086956559,0.75,0.5,0.3076923076923077,0.6666666666666666,"HOME"
0.01,0.01,0.28,0.5217391304347826,-2.960000000000008,0.1739130434782652,0.25,0.625,0.38461538461538464,0.45454545454545453,"VISITING"
1,1,0.5714285714285714,0.7272727272727273,0,7.590909090909079,0.625,1,0.6666666666666666,0.6,"VISITING"
1,1,0.7,0.15,3.75,-6.549999999999997,0.625,0.375,0.1,0.8333333333333334,"HOME"
0.01,2,0.5416666666666666,0.7,1.2916666666666572,5.950000000000003,0.5,0.5,0.5555555555555556,0.9,"VISITING"
0.01,1,0.3181818181818182,0.5,-5.545454545454547,0.08333333333334281,0.375,0.5,0.35294117647058826,0.5,"VISITING"
1,0.01,0.20833333333333334,0.5,-6.208333333333343,0,0.25,0.5,0.25,0.4444444444444444,"HOME"
1,0.01,0.5217391304347826,0.4166666666666667,-2.3043478260869534,2.3333333333333286,0.375,0.25,0.2727272727272727,0.5714285714285714,"VISITING"
0.01,0.01,0.45454545454545453,0.2926829268292683,-3,-6.390243902439025,0.5,0,0.25,0.6,"HOME"
1,1,0.7142857142857143,0.5909090909090909,6.285714285714278,2.5909090909090935,0.5,0.75,0.6666666666666666,0.8181818181818182,"HOME"
0.01,1,0.2692307692307692,0.7391304347826086,-3.2692307692307736,8.391304347826093,0.25,1,0.7,0.4166666666666667,"VISITING"
2,0.01,0.782608695652174,0.4782608695652174,7.1304347826087024,-0.30434782608695343,0.875,0.5,0.2222222222222222,1,"VISITING"
3,2,0.8260869565217391,0.76,9.304347826086953,7.760000000000005,1,0.75,0.7333333333333333,0.8666666666666667,"HOME"
0.01,0.01,0.375,0.30434782608695654,-4.125,-6.391304347826093,0.25,0.375,0.1,0.5833333333333334,"HOME"
1,0.01,0.43478260869565216,0.5714285714285714,-2.217391304347828,2.142857142857139,0.625,0.75,0.45454545454545453,0.45454545454545453,"HOME"
0.01,2,0.14285714285714285,0.6666666666666666,-7.666666666666671,2.80952380952381,0.25,0.625,0.6666666666666666,0.2,"VISITING"
1,2,0.5652173913043478,0.5217391304347826,2.0869565217391255,-0.4782608695652186,0.625,0.5,0.36363636363636365,0.5384615384615384,"HOME"
1,0.01,0.5652173913043478,0.52,2.1304347826087024,0.7199999999999989,0.25,0.5,0.2857142857142857,0.6153846153846154,"VISITING"
0.01,0.01,0.44,0.2857142857142857,2.760000000000005,-6.261904761904759,0.375,0,0.23529411764705882,0.5384615384615384,"HOME"
1,1,0.2,0.24,-5.760000000000005,-5.680000000000007,0.125,0.25,0.06666666666666667,0.3,"VISITING"
1,1,0.4583333333333333,0.5,-1.7083333333333286,-2.75,0.5,0.25,0.4444444444444444,0.7,"HOME"
1,1,0.52,0.7307692307692307,1.0799999999999983,6.92307692307692,0.625,0.625,0.6875,0.8571428571428571,"HOME"
1,1,0.6666666666666666,0.27906976744186046,1.2083333333333286,-6.139534883720927,0.75,0,0.2222222222222222,0.6666666666666666,"HOME"
1,0.01,0.5454545454545454,0.5416666666666666,-1.181818181818187,0.625,0.625,0.625,0.42857142857142855,0.5454545454545454,"HOME"
0.01,0.01,0.7142857142857143,0.5454545454545454,5,1.6363636363636402,0.625,0.75,0.4166666666666667,0.8461538461538461,"HOME"
1,2,0.6818181818181818,0.8333333333333334,2.9090909090909065,9.5,0.75,1,0.75,0.6666666666666666,"VISITING"
2,1,0.5,0.19230769230769232,-0.9166666666666714,-6.07692307692308,0.375,0.125,0.13333333333333333,0.6666666666666666,"HOME"
1,1,0.75,0.5416666666666666,6.291666666666671,1.9583333333333428,0.75,0.25,0.5,0.9090909090909091,"HOME"
0.01,0.01,0.4,0.2727272727272727,-3.519999999999996,-6.1590909090909065,0.375,0,0.21052631578947367,0.6153846153846154,"HOME"
1,0.01,0.2692307692307692,0.25925925925925924,-4.92307692307692,-3.5925925925925952,0.375,0.125,0.14285714285714285,0.5,"HOME"
0.01,1,0.2916666666666667,0.68,-6.583333333333329,1.4399999999999977,0.375,0.875,0.6666666666666666,0.46153846153846156,"HOME"
0.01,1,0.5,0.48,0.25,-2.9200000000000017,0.5,0.25,0.4,0.6428571428571429,"HOME"
0.01,0.01,0.52,0.5384615384615384,0.4000000000000057,0.7692307692307736,0.625,0.625,0.3333333333333333,0.7,"HOME"
1,0.01,0.75,0.26666666666666666,8.541666666666671,-6.400000000000006,1,0,0.2,0.7692307692307693,"HOME"
1,0.01,0.4583333333333333,0.13636363636363635,-1.75,-7.545454545454547,0.625,0.25,0.09090909090909091,0.5,"HOME"
1,1,0.7272727272727273,0.5652173913043478,6.4090909090909065,-0.9130434782608603,0.5,0.625,0.5454545454545454,0.8333333333333334,"HOME"
1,1,0.48,0.7272727272727273,-1.3599999999999994,5.2727272727272805,0.5,0.625,0.5,0.7272727272727273,"VISITING"
0.01,1,0.4782608695652174,0.5384615384615384,-2.826086956521749,1.2692307692307594,0.625,0.625,0.3888888888888889,0.6363636363636364,"HOME"
0.01,3,0.5217391304347826,0.84,1.0869565217391255,9.439999999999998,0.625,1,0.7777777777777778,0.7,"HOME"
2,1,0.46153846153846156,0.6521739130434783,-3.6538461538461604,2.4347826086956417,0.25,0.625,0.7,0.5333333333333333,"HOME"
2,1,0.52,0.5416666666666666,-0.4000000000000057,-1.2916666666666714,0.5,0.625,0.5,0.6923076923076923,"VISITING"
1,1,0.6538461538461539,0.2608695652173913,1.2307692307692406,-6.608695652173907,0.75,0,0.19047619047619047,0.7,"HOME"
1,1,0.76,0.5833333333333334,6.599999999999994,2.458333333333343,0.75,0.75,0.6,0.9166666666666666,"VISITING"
2,0.01,0.18518518518518517,0.5384615384615384,-6.2962962962962905,1.1538461538461462,0.125,0.625,0.4,0.2727272727272727,"VISITING"
1,1,0.7391304347826086,0.46153846153846156,6.565217391304344,-1.8846153846153726,0.625,0.5,0.2857142857142857,0.8461538461538461,"HOME"
2,0.01,0.25,0.13043478260869565,-3.6785714285714164,-7.521739130434781,0.125,0.125,0.08333333333333333,0.38461538461538464,"HOME"
1,0.01,0.76,0.32,8.840000000000003,-6.159999999999997,1,0.375,0.09090909090909091,0.7857142857142857,"HOME"
1,0.01,0.2962962962962963,0.48,-4.518518518518519,-1.3999999999999915,0.5,0.625,0.4166666666666667,0.5454545454545454,"HOME"
1,0.01,0.7037037037037037,0.2553191489361702,6.444444444444443,-6.7872340425531945,0.5,0,0.18181818181818182,0.8,"HOME"
1,1,0.625,0.6,1.5416666666666714,2.5200000000000102,0.5,0.75,0.6363636363636364,0.6153846153846154,"HOME"
1,0.01,0.5185185185185185,0.25,0.925925925925938,-6.75,0.625,0,0.17391304347826086,0.875,"HOME"
1,1,0.56,0.17857142857142858,-1.0400000000000063,-6.428571428571431,0.75,0.125,0.125,0.5833333333333334,"VISITING"
0.01,0.01,0.125,0.27586206896551724,-8.541666666666671,-2.448275862068968,0.125,0.25,0.13333333333333333,0.18181818181818182,"VISITING"
1,0.01,0.6666666666666666,0.46153846153846156,1.7407407407407334,2.6923076923076934,0.75,0.5,0.3333333333333333,0.7272727272727273,"VISITING"
0.01,1,0.52,0.75,1.1199999999999903,6.708333333333343,0.5,0.625,0.6,0.6666666666666666,"HOME"
1,0.01,0.24489795918367346,0.5555555555555556,-7.061224489795919,1.481481481481481,0,0.625,0.4375,0.32,"VISITING"
1,0.01,0.7391304347826086,0.5185185185185185,5.695652173913047,0,0.625,0.625,0.3125,0.8571428571428571,"HOME"
0.01,0.01,0.5,0.4230769230769231,-2.375,-2.7307692307692264,0.75,0.5,0.16666666666666666,0.6666666666666666,"HOME"
1,1,0.52,0.48148148148148145,1.3200000000000074,-2.8148148148148096,0.25,0.25,0.36363636363636365,0.5714285714285714,"HOME"
1,1,0.7142857142857143,0.4444444444444444,6.392857142857139,-2.1851851851851904,0.5,0.375,0.26666666666666666,0.8181818181818182,"HOME"
0.01,1,0.4074074074074074,0.7692307692307693,-2.7407407407407334,8.961538461538453,0.5,1,0.7272727272727273,0.6428571428571429,"VISITING"
0.01,0.01,0.46153846153846156,0.5,-1.461538461538467,-0.5714285714285694,0.625,0.5,0.29411764705882354,0.5384615384615384,"VISITING"
0.01,0.01,0.3076923076923077,0.52,-6.384615384615387,-2.1599999999999966,0.25,0.75,0.3333333333333333,0.5,"HOME"
1,0.01,0.7307692307692307,0.5416666666666666,6.192307692307693,1.2916666666666714,0.625,0.625,0.38461538461538464,0.8461538461538461,"HOME"
1,2,0.5384615384615384,0.5,1.3846153846153868,-0.5769230769230802,0.375,0.375,0.3333333333333333,0.6,"VISITING"
2,0.01,0.5769230769230769,0.5384615384615384,1.7692307692307736,2.038461538461533,0.625,0.625,0.3,0.5714285714285714,"VISITING"
1,1,0.7777777777777778,0.5357142857142857,9.592592592592595,1.6785714285714306,1,0.625,0.3684210526315789,0.8,"HOME"
0.01,1,0.48148148148148145,0.7407407407407407,2.7037037037037095,6.074074074074076,0.5,0.75,0.6153846153846154,0.5714285714285714,"HOME"
0.01,2,0.75,0.8076923076923077,6.125,8.846153846153854,0.75,0.875,0.7,0.8666666666666667,"HOME"
1,0.01,0.64,0.3,2.1599999999999966,-2.066666666666677,0.5,0.25,0.1875,0.6428571428571429,"HOME"
1,0.01,0.5384615384615384,0.5185185185185185,-1.4615384615384528,0.7037037037037095,0.625,0.375,0.45454545454545453,0.5384615384615384,"HOME"
0.01,1,0.24,0.76,-7.039999999999992,6.1200000000000045,0,0.875,0.5555555555555556,0.3076923076923077,"VISITING"
0.01,1,0.12,0.20689655172413793,-8.559999999999988,-5.793103448275858,0.125,0.25,0.17647058823529413,0.16666666666666666,"VISITING"
1,0.01,0.5172413793103449,0.5,1.2068965517241423,2.8214285714285836,0.625,0.625,0.38461538461538464,0.8888888888888888,"HOME"
0.01,1,0.5172413793103449,0.6428571428571429,-0.41379310344827047,1.5714285714285836,0.5,0.625,0.625,0.8181818181818182,"VISITING"
0.01,0.01,0.52,0.5555555555555556,1.1200000000000045,2.8148148148148096,0.625,0.75,0.36363636363636365,0.7272727272727273,"VISITING"
1,1,0.7241379310344828,0.32142857142857145,7.482758620689651,-4.25,0.5,0.625,0.125,0.8333333333333334,"HOME"
0.01,0.01,0.5,0.3333333333333333,-2.538461538461533,-5.7037037037037095,0.625,0.25,0.08333333333333333,0.6923076923076923,"HOME"
0.01,1,0.39285714285714285,0.7142857142857143,-3.5714285714285694,5.642857142857153,0.5,0.625,0.5714285714285714,0.6,"VISITING"
0.01,1,0.72,0.4642857142857143,5.439999999999998,-2.8214285714285694,0.5,0.25,0.3333333333333333,0.8571428571428571,"VISITING"
0.01,0.01,0.4444444444444444,0,-1.555555555555543,-15.5,0.625,0,0,0.5,"VISITING"
1,2,0.7857142857142857,0.5185185185185185,9.67857142857143,0.07407407407407618,1,0.5,0.38461538461538464,0.8125,"HOME"
2,1,0.7777777777777778,0.42857142857142855,8.29629629629629,-3.464285714285708,0.75,0.25,0.25,0.875,"HOME"
1,1,0.23333333333333334,0.6538461538461539,-5.5,2.346153846153854,0.25,0.625,0.6363636363636364,0.25,"VISITING"
1,0.01,0.5,0.23529411764705882,0.1428571428571388,-7.156862745098039,0.375,0,0.16666666666666666,0.5625,"HOME"
1,1,0.41379310344827586,0.5333333333333333,-3.551724137931032,1.5666666666666629,0.125,0.625,0.35,0.6666666666666666,"VISITING"
0.01,0.01,0.2903225806451613,0.7692307692307693,-2.225806451612897,6.384615384615373,0.25,0.875,0.6,0.42857142857142855,"HOME"
1,1,0.6551724137931034,0.4827586206896552,1.896551724137936,-2.379310344827587,0.625,0.25,0.38461538461538464,0.6666666666666666,"HOME"
1,0.01,0.7333333333333333,0.5714285714285714,7.8999999999999915,2.8214285714285836,0.5,0.875,0.4166666666666667,0.8461538461538461,"HOME"
0.01,0.01,0.5714285714285714,0.3793103448275862,1.6428571428571388,-3.5172413793103487,0.75,0.5,0.15384615384615385,0.7272727272727273,"HOME"
0.01,1,0.5,0.7931034482758621,-0.7666666666666657,10.34482758620689,0.375,1,0.75,0.75,"VISITING"
0.01,0.01,0.4827586206896552,0.5185185185185185,2.3103448275862064,-1.7777777777777715,0.625,0.75,0.3076923076923077,0.6,"HOME"
0.01,0.01,0.11538461538461539,0.42857142857142855,-8.34615384615384,-1.607142857142847,0,0.5,0.38461538461538464,0.15384615384615385,"HOME"
0.01,1,0.23076923076923078,0.3103448275862069,-7.326923076923066,-4.793103448275858,0,0.625,0.11764705882352941,0.2962962962962963,"VISITING"
0.01,1,0.32142857142857145,0.7241379310344828,-6.142857142857153,5.5172413793103345,0.25,0.625,0.6,0.5333333333333333,"HOME"
1,0.01,0.6666666666666666,0.5862068965517241,2.555555555555557,1.7931034482758577,0.625,0.875,0.47058823529411764,0.6666666666666666,"HOME"
1,2,0.6666666666666666,0.5,2.066666666666663,-0.9642857142857224,0.625,0.375,0.35714285714285715,0.6923076923076923,"HOME"
1,0.01,0.5172413793103449,0.22580645161290322,0.6896551724137936,-5.5806451612903345,0.375,0.25,0.2222222222222222,0.5882352941176471,"HOME"
0.01,0.01,0.22641509433962265,0.22641509433962265,-7.320754716981128,-7.320754716981128,0,0,0.16,0.2857142857142857,"VISITING"
1,0.01,0.5555555555555556,0.14814814814814814,0.8518518518518476,-7.740740740740733,0.5,0.125,0.07692307692307693,0.5333333333333333,"HOME"
1,1,0.6923076923076923,0.5483870967741935,4.846153846153854,2.193548387096783,0.5,0.75,0.38095238095238093,0.8,"HOME"
0.01,4,0.5517241379310345,0.7857142857142857,2.5172413793103487,8.214285714285708,0.75,0.75,0.6363636363636364,0.6875,"VISITING"
0.01,1,0.41379310344827586,0.3333333333333333,-1.8275862068965552,-4.400000000000006,0.5,0.75,0.16666666666666666,0.4666666666666667,"VISITING"
0.01,1,0.5,0.4666666666666667,-2.3214285714285836,-2.5333333333333314,0.75,0.25,0.35714285714285715,0.7142857142857143,"HOME"
